photo_id|owner_id|page_id|camera|camera_type|filename|data
488226745|70202166@N00|9666|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488226745"", ""owner"": ""70202166@N00"", ""title"": ""DSC_8368"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-05 13:42:50"", ""max_width"": 1296, ""max_height"": 1936, ""url_max"": ""https://live.staticflickr.com/209/488226745_5ca840da00_k.jpg"", ""max_width_2000"": 1296, ""max_height_2000"": 1936, ""url_max_2000"": ""https://live.staticflickr.com/209/488226745_5ca840da00_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488226745"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:05 13:42:50"", ""lens_model"": """", ""iso"": ""100"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.2"", ""focal_length"": ""85.0 mm"", ""focal_length_in35mm"": ""127 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return not detected"", ""pageid"": ""9666""}"
488203624|70202166@N00|9666|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488203624"", ""owner"": ""70202166@N00"", ""title"": ""DSC_8482"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-05 14:02:15"", ""max_width"": 1936, ""max_height"": 1296, ""url_max"": ""https://live.staticflickr.com/231/488203624_4cfced037b_k.jpg"", ""max_width_2000"": 1936, ""max_height_2000"": 1296, ""url_max_2000"": ""https://live.staticflickr.com/231/488203624_4cfced037b_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488203624"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:05 14:02:15"", ""lens_model"": """", ""iso"": ""100"", ""exposure_time"": ""1/250"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.2"", ""focal_length"": ""85.0 mm"", ""focal_length_in35mm"": ""127 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return not detected"", ""pageid"": ""9666""}"
488224621|70202166@N00|9666|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488224621"", ""owner"": ""70202166@N00"", ""title"": ""DSC_8221"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-05 13:16:19"", ""max_width"": 1296, ""max_height"": 1936, ""url_max"": ""https://live.staticflickr.com/210/488224621_0bcf985c1b_k.jpg"", ""max_width_2000"": 1296, ""max_height_2000"": 1936, ""url_max_2000"": ""https://live.staticflickr.com/210/488224621_0bcf985c1b_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488224621"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:05 13:16:19"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/180"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""0"", ""aperture"": ""3.2"", ""focal_length"": ""85.0 mm"", ""focal_length_in35mm"": ""127 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return not detected"", ""pageid"": ""9666""}"
488227351|70202166@N00|9666|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488227351"", ""owner"": ""70202166@N00"", ""title"": ""DSC_8372"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-05 13:43:04"", ""max_width"": 1296, ""max_height"": 1936, ""url_max"": ""https://live.staticflickr.com/208/488227351_299e38172a_k.jpg"", ""max_width_2000"": 1296, ""max_height_2000"": 1936, ""url_max_2000"": ""https://live.staticflickr.com/208/488227351_299e38172a_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488227351"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:05 13:43:04"", ""lens_model"": """", ""iso"": ""100"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.2"", ""focal_length"": ""85.0 mm"", ""focal_length_in35mm"": ""127 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return not detected"", ""pageid"": ""9666""}"
488227937|70202166@N00|9666|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488227937"", ""owner"": ""70202166@N00"", ""title"": ""DSC_8375"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-05 13:43:28"", ""max_width"": 1296, ""max_height"": 1936, ""url_max"": ""https://live.staticflickr.com/196/488227937_ceede07ce4_k.jpg"", ""max_width_2000"": 1296, ""max_height_2000"": 1936, ""url_max_2000"": ""https://live.staticflickr.com/196/488227937_ceede07ce4_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488227937"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:05 13:43:28"", ""lens_model"": """", ""iso"": ""100"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.2"", ""focal_length"": ""85.0 mm"", ""focal_length_in35mm"": ""127 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return not detected"", ""pageid"": ""9666""}"
488229487|70202166@N00|9666|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488229487"", ""owner"": ""70202166@N00"", ""title"": ""DSC_8433"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-05 13:53:02"", ""max_width"": 1296, ""max_height"": 1936, ""url_max"": ""https://live.staticflickr.com/203/488229487_e5f23b0ec9_k.jpg"", ""max_width_2000"": 1296, ""max_height_2000"": 1936, ""url_max_2000"": ""https://live.staticflickr.com/203/488229487_e5f23b0ec9_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488229487"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:05 13:53:02"", ""lens_model"": """", ""iso"": ""100"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""2.8"", ""focal_length"": ""85.0 mm"", ""focal_length_in35mm"": ""127 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return not detected"", ""pageid"": ""9666""}"
488231723|70202166@N00|9666|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488231723"", ""owner"": ""70202166@N00"", ""title"": ""DSC_8505"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-05 14:06:26"", ""max_width"": 1296, ""max_height"": 1936, ""url_max"": ""https://live.staticflickr.com/207/488231723_0b32ff9a9f_k.jpg"", ""max_width_2000"": 1296, ""max_height_2000"": 1936, ""url_max_2000"": ""https://live.staticflickr.com/207/488231723_0b32ff9a9f_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488231723"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:05 14:06:26"", ""lens_model"": """", ""iso"": ""100"", ""exposure_time"": ""1/320"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""2.8"", ""focal_length"": ""85.0 mm"", ""focal_length_in35mm"": ""127 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return not detected"", ""pageid"": ""9666""}"
488231209|70202166@N00|9666|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488231209"", ""owner"": ""70202166@N00"", ""title"": ""DSC_8490"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-05 14:05:18"", ""max_width"": 1296, ""max_height"": 1936, ""url_max"": ""https://live.staticflickr.com/229/488231209_43978343b5_k.jpg"", ""max_width_2000"": 1296, ""max_height_2000"": 1936, ""url_max_2000"": ""https://live.staticflickr.com/229/488231209_43978343b5_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488231209"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:05 14:05:18"", ""lens_model"": """", ""iso"": ""100"", ""exposure_time"": ""1/200"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""2.8"", ""focal_length"": ""85.0 mm"", ""focal_length_in35mm"": ""127 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return not detected"", ""pageid"": ""9666""}"
488230653|70202166@N00|9666|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488230653"", ""owner"": ""70202166@N00"", ""title"": ""DSC_8484"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-05 14:02:33"", ""max_width"": 1296, ""max_height"": 1936, ""url_max"": ""https://live.staticflickr.com/202/488230653_b99c277964_k.jpg"", ""max_width_2000"": 1296, ""max_height_2000"": 1936, ""url_max_2000"": ""https://live.staticflickr.com/202/488230653_b99c277964_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488230653"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:05 14:02:33"", ""lens_model"": """", ""iso"": ""100"", ""exposure_time"": ""1/250"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.2"", ""focal_length"": ""85.0 mm"", ""focal_length_in35mm"": ""127 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return not detected"", ""pageid"": ""9666""}"
488100468|70202166@N00|9667|Nikon D200|Nikon|70202166@N00_Nikon_d99dc026.json|"{""id"": ""488100468"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9606"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2007-05-06 14:41:39"", ""max_width"": 2592, ""max_height"": 3872, ""url_max"": ""https://live.staticflickr.com/205/488100468_791b48414a_4k.jpg"", ""max_width_2000"": 1371, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/205/488100468_0b98b878ee_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/488100468"", ""camera"": ""Nikon D200"", ""create_date"": ""2007:05:06 14:41:39"", ""lens_model"": """", ""iso"": ""100"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+2/3"", ""aperture"": ""3.5"", ""focal_length"": ""48.0 mm"", ""focal_length_in35mm"": ""72 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""9667""}"
