photo_id|owner_id|page_id|camera|camera_type|filename|data
6446326697|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446326697"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9632"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:05:17"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7172/6446326697_8b06ef54b1_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1065, ""url_max_2000"": ""https://live.staticflickr.com/7172/6446326697_b2ecf7044d_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446326697"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:05:17"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
6446325951|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446325951"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9624"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:03:17"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7145/6446325951_e4b6cf3836_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1065, ""url_max_2000"": ""https://live.staticflickr.com/7145/6446325951_873d5c6d57_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446325951"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:03:17"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/200"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
6446327105|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446327105"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9633"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:05:27"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7145/6446327105_2af4c9eba9_o.jpg"", ""max_width_2000"": 1363, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/7145/6446327105_cb936d33e8_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446327105"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:05:27"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/200"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
6446328353|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446328353"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9646"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:07:08"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7173/6446328353_d261a54646_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1065, ""url_max_2000"": ""https://live.staticflickr.com/7173/6446328353_e84b2a7eaa_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446328353"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:07:08"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/100"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
6446329177|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446329177"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9649"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:07:53"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7021/6446329177_039f4a9f3a_o.jpg"", ""max_width_2000"": 1363, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/7021/6446329177_abad8530ed_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446329177"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:07:53"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/100"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
6446327621|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446327621"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9634"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:06:05"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7145/6446327621_f3e8d5bc91_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1065, ""url_max_2000"": ""https://live.staticflickr.com/7145/6446327621_c6e0dcde13_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446327621"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:06:05"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/200"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
6446328687|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446328687"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9648"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:07:35"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7157/6446328687_7d62c8c0b8_o.jpg"", ""max_width_2000"": 1363, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/7157/6446328687_f6faea1ef8_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446328687"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:07:35"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/100"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
6446326383|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446326383"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9628"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:03:41"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7016/6446326383_8f05e9e4cf_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1065, ""url_max_2000"": ""https://live.staticflickr.com/7016/6446326383_54942f27d7_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446326383"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:03:41"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/200"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
6446327973|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446327973"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9640"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:06:54"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7161/6446327973_628db5101e_o.jpg"", ""max_width_2000"": 1363, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/7161/6446327973_ccc283a2eb_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446327973"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:06:54"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/100"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
6446325509|70202166@N00|2342|Nikon D3|Nikon|70202166@N00_Nikon_47dc9532.json|"{""id"": ""6446325509"", ""owner"": ""70202166@N00"", ""title"": ""DSC_9623"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2011-12-03 15:03:01"", ""max_width"": 4256, ""max_height"": 2832, ""url_max"": ""https://live.staticflickr.com/7142/6446325509_fc74f7c8a3_o.jpg"", ""max_width_2000"": 1363, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/7142/6446325509_62308fefa5_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/6446325509"", ""camera"": ""Nikon D3"", ""create_date"": ""2011:12:03 15:03:01"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""1/200"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""2342""}"
